LINCS_ID	LINCS_name	TCGA_ID
8933	FAM127A	ENSG00000134590
10276	NET1	ENSG00000173848
8615	USO1	ENSG00000138768
3066	HDAC2	ENSG00000196591
5564	PRKAB1	ENSG00000111725
9913	SUPT7L	ENSG00000119760
4072	EPCAM	ENSG00000119888
4738	NEDD8	ENSG00000129559
3315	HSPB1	ENSG00000106211
2202	EFEMP1	ENSG00000115380
23429	RYBP	ENSG00000163602
3988	LIPA	ENSG00000107798
664	BNIP3	ENSG00000176171
822	CAPG	ENSG00000042493
6455	SH3GL1	ENSG00000141985
994	CDC25B	ENSG00000101224
23300	ATMIN	ENSG00000166454
51663	ZFR	ENSG00000056097
5552	SRGN	ENSG00000122862
5327	PLAT	ENSG00000104368
9208	LRRFIP1	ENSG00000124831
26017	FAM32A	ENSG00000105058
2664	GDI1	ENSG00000203879
10953	TOMM34	ENSG00000025772
51035	UBXN1	ENSG00000162191
6059	ABCE1	ENSG00000164163
9019	MPZL1	ENSG00000197965
5445	PON2	ENSG00000105854
5527	PPP2R5C	ENSG00000078304
25820	ARIH1	ENSG00000166233
1048	CEACAM5	ENSG00000105388
1727	CYB5R3	ENSG00000100243
80344	DCAF11	ENSG00000100897
3597	IL13RA1	ENSG00000131724
10447	FAM3C	ENSG00000196937
6241	RRM2	ENSG00000171848
3615	IMPDH2	ENSG00000178035
369	ARAF	ENSG00000078061
84722	PSRC1	ENSG00000134222
1163	CKS1B	ENSG00000173207
7319	UBE2A	ENSG00000077721
10327	AKR1A1	ENSG00000117448
7528	YY1	ENSG00000100811
7384	UQCRC1	ENSG00000010256
10217	CTDSPL	ENSG00000144677
1857	DVL3	ENSG00000161202
6192	RPS4Y1	ENSG00000129824
10160	FARP1	ENSG00000152767
2935	GSPT1	ENSG00000103342
80347	COASY	ENSG00000068120
11231	SEC63	ENSG00000025796
55186	SLC25A36	ENSG00000114120
6574	SLC20A1	ENSG00000144136
2790	GNG10	ENSG00000242616
10412	NSA2	ENSG00000164346
10549	PRDX4	ENSG00000123131
4299	AFF1	ENSG00000172493
1604	CD55	ENSG00000196352
8502	PKP4	ENSG00000144283
4175	MCM6	ENSG00000076003
2108	ETFA	ENSG00000140374
10489	LRRC41	ENSG00000132128
5119	CHMP1A	ENSG00000131165
80335	WDR82	ENSG00000164091
8672	EIF4G3	ENSG00000075151
8099	CDK2AP1	ENSG00000111328
10769	PLK2	ENSG00000145632
1362	CPD	ENSG00000108582
3074	HEXB	ENSG00000049860
5045	FURIN	ENSG00000140564
10576	CCT2	ENSG00000166226
29889	GNL2	ENSG00000134697
832	CAPZB	ENSG00000077549
214	ALCAM	ENSG00000170017
10519	CIB1	ENSG00000185043
10095	ARPC1B	ENSG00000130429
892	CCNC	ENSG00000112237
8443	GNPAT	ENSG00000116906
4660	PPP1R12B	ENSG00000077157
23077	MYCBP2	ENSG00000005810
10193	RNF41	ENSG00000181852
2180	ACSL1	ENSG00000151726
23064	SETX	ENSG00000107290
4720	NDUFS2	ENSG00000158864
10180	RBM6	ENSG00000004534
5236	PGM1	ENSG00000079739
4678	NASP	ENSG00000132780
523	ATP6V1A	ENSG00000114573
4651	MYO10	ENSG00000145555
9812	KIAA0141	ENSG00000081791
5536	PPP5C	ENSG00000011485
6251	RSU1	ENSG00000148484
5069	PAPPA	ENSG00000182752
1956	EGFR	ENSG00000146648
9897	KIAA0196	ENSG00000164961
9969	MED13	ENSG00000108510
1389	CREBL2	ENSG00000111269
3799	KIF5B	ENSG00000170759
9987	HNRNPDL	ENSG00000152795
9643	MORF4L2	ENSG00000123562
2131	EXT1	ENSG00000182197
23013	SPEN	ENSG00000065526
6480	ST6GAL1	ENSG00000073849
6993	DYNLT1	ENSG00000146425
4700	NDUFA6	ENSG00000184983
10449	ACAA2	ENSG00000167315
5782	PTPN12	ENSG00000127947
4811	NID1	ENSG00000116962
11344	TWF2	ENSG00000247596
7082	TJP1	ENSG00000104067
2132	EXT2	ENSG00000151348
23645	PPP1R15A	ENSG00000087074
4232	MEST	ENSG00000106484
2052	EPHX1	ENSG00000143819
4057	LTF	ENSG00000012223
10314	LANCL1	ENSG00000115365
10209	EIF1	ENSG00000173812
230	ALDOC	ENSG00000109107
1942	EFNA1	ENSG00000169242
439	ASNA1	ENSG00000198356
6392	SDHD	ENSG00000204370
25829	TMEM184B	ENSG00000198792
6169	RPL38	ENSG00000172809
10295	BCKDK	ENSG00000103507
9821	RB1CC1	ENSG00000023287
6422	SFRP1	ENSG00000104332
9354	UBE4A	ENSG00000110344
5927	KDM5A	ENSG00000073614
9158	FIBP	ENSG00000172500
3035	HARS	ENSG00000170445
6611	SMS	ENSG00000102172
2909	ARHGAP35	ENSG00000160007
23466	CBX6	ENSG00000183741
9202	ZMYM4	ENSG00000146463
26064	RAI14	ENSG00000039560
224	ALDH3A2	ENSG00000072210
9646	CTR9	ENSG00000198730
6400	SEL1L	ENSG00000071537
8500	PPFIA1	ENSG00000131626
3949	LDLR	ENSG00000130164
3419	IDH3A	ENSG00000166411
6385	SDC4	ENSG00000124145
3191	HNRNPL	ENSG00000104824
10133	OPTN	ENSG00000123240
5360	PLTP	ENSG00000100979
329	BIRC2	ENSG00000110330
4706	NDUFAB1	ENSG00000004779
8533	COPS3	ENSG00000141030
22906	TRAK1	ENSG00000182606
9592	IER2	ENSG00000160888
6397	SEC14L1	ENSG00000129657
9414	TJP2	ENSG00000119139
4599	MX1	ENSG00000157601
1514	CTSL	ENSG00000135047
25800	SLC39A6	ENSG00000141424
10975	UQCR11	ENSG00000127540
23568	ARL2BP	ENSG00000102931
54623	PAF1	ENSG00000006712
332	BIRC5	ENSG00000089685
706	TSPO	ENSG00000100300
9972	NUP153	ENSG00000124789
5899	RALB	ENSG00000144118
23476	BRD4	ENSG00000141867
3476	IGBP1	ENSG00000089289
2802	GOLGA3	ENSG00000090615
4171	MCM2	ENSG00000073111
5184	PEPD	ENSG00000124299
23647	ARFIP2	ENSG00000132254
1349	COX7B	ENSG00000131174
6522	SLC4A2	ENSG00000164889
7450	VWF	ENSG00000110799
6643	SNX2	ENSG00000205302
26155	NOC2L	ENSG00000188976
5977	DPF2	ENSG00000133884
392	ARHGAP1	ENSG00000175220
8895	CPNE3	ENSG00000085719
27243	CHMP2A	ENSG00000130724
10226	PLIN3	ENSG00000105355
25	ABL1	ENSG00000097007
66008	TRAK2	ENSG00000115993
8899	PRPF4B	ENSG00000112739
9870	AREL1	ENSG00000119682
8780	RIOK3	ENSG00000101782
25937	WWTR1	ENSG00000018408
10120	ACTR1B	ENSG00000115073
10771	ZMYND11	ENSG00000015171
7965	AIMP2	ENSG00000106305
1198	CLK3	ENSG00000179335
10920	COPS8	ENSG00000198612
4061	LY6E	ENSG00000160932
3475	IFRD1	ENSG00000006652
5831	PYCR1	ENSG00000183010
4739	NEDD9	ENSG00000111859
10422	UBAC1	ENSG00000130560
23636	NUP62	ENSG00000213024
10381	TUBB3	ENSG00000258947
8021	NUP214	ENSG00000126883
10659	CELF2	ENSG00000048740
1387	CREBBP	ENSG00000005339
5585	PKN1	ENSG00000123143
9337	CNOT8	ENSG00000155508
5504	PPP1R2	ENSG00000184203
64210	MMS19	ENSG00000155229
60496	AASDHPPT	ENSG00000149313
7716	VEZF1	ENSG00000136451
5108	PCM1	ENSG00000078674
79586	CHPF	ENSG00000123989
2071	ERCC3	ENSG00000163161
2621	GAS6	ENSG00000183087
5590	PRKCZ	ENSG00000067606
642	BLMH	ENSG00000108578
9961	MVP	ENSG00000013364
9766	SUSD6	ENSG00000100647
2648	KAT2A	ENSG00000108773
3835	KIF22	ENSG00000079616
55746	NUP133	ENSG00000069248
8985	PLOD3	ENSG00000106397
5525	PPP2R5A	ENSG00000066027
9688	NUP93	ENSG00000102900
8522	GAS7	ENSG00000007237
3985	LIMK2	ENSG00000182541
50999	TMED5	ENSG00000117500
27122	DKK3	ENSG00000050165
8897	MTMR3	ENSG00000100330
6732	SRPK1	ENSG00000096063
645	BLVRB	ENSG00000090013
3910	LAMA4	ENSG00000112769
267	AMFR	ENSG00000159461
7408	VASP	ENSG00000125753
10123	ARL4C	ENSG00000188042
27258	LSM3	ENSG00000170860
26286	ARFGAP3	ENSG00000242247
23481	PES1	ENSG00000100029
8450	CUL4B	ENSG00000158290
4802	NFYC	ENSG00000066136
8209	C21orf33	ENSG00000160221
9415	FADS2	ENSG00000134824
6535	SLC6A8	ENSG00000130821
22889	KIAA0907	ENSG00000132680
1674	DES	ENSG00000175084
3703	STT3A	ENSG00000134910
1398	CRK	ENSG00000167193
10902	BRD8	ENSG00000112983
27020	NPTN	ENSG00000156642
10523	CHERP	ENSG00000085872
10480	EIF3M	ENSG00000149100
7388	UQCRH	ENSG00000173660
6566	SLC16A1	ENSG00000155380
4837	NNMT	ENSG00000166741
143	PARP4	ENSG00000102699
5347	PLK1	ENSG00000166851
10221	TRIB1	ENSG00000173334
7102	TSPAN7	ENSG00000156298
5692	PSMB4	ENSG00000159377
4047	LSS	ENSG00000160285
1019	CDK4	ENSG00000135446
1874	E2F4	ENSG00000205250
50717	DCAF8	ENSG00000132716
9129	PRPF3	ENSG00000117360
5872	RAB13	ENSG00000143545
1785	DNM2	ENSG00000079805
26037	SIPA1L1	ENSG00000197555
10421	CD2BP2	ENSG00000169217
10443	N4BP2L2	ENSG00000244754
6812	STXBP1	ENSG00000136854
6944	VPS72	ENSG00000163159
23564	DDAH2	ENSG00000213722
51706	CYB5R1	ENSG00000159348
10452	TOMM40	ENSG00000130204
648	BMI1	ENSG00000168283
51567	TDP2	ENSG00000111802
3918	LAMC2	ENSG00000058085
8883	NAE1	ENSG00000159593
2633	GBP1	ENSG00000117228
23219	FBXO28	ENSG00000143756
5159	PDGFRB	ENSG00000113721
72	ACTG2	ENSG00000163017
2539	G6PD	ENSG00000160211
7979	SHFM1	ENSG00000127922
10558	SPTLC1	ENSG00000090054
9556	C14orf2	ENSG00000156411
2580	GAK	ENSG00000178950
3028	HSD17B10	ENSG00000072506
5176	SERPINF1	ENSG00000132386
1026	CDKN1A	ENSG00000124762
4070	TACSTD2	ENSG00000184292
2475	MTOR	ENSG00000198793
11333	PDAP1	ENSG00000106244
4256	MGP	ENSG00000111341
10274	STAG1	ENSG00000118007
1512	CTSH	ENSG00000103811
11079	RER1	ENSG00000157916
4694	NDUFA1	ENSG00000125356
10542	LAMTOR5	ENSG00000134248
65117	RSRC2	ENSG00000111011
8467	SMARCA5	ENSG00000153147
22862	FNDC3A	ENSG00000102531
5436	POLR2G	ENSG00000168002
6890	TAP1	ENSG00000168394
6720	SREBF1	ENSG00000072310
4522	MTHFD1	ENSG00000100714
1277	COL1A1	ENSG00000108821
5520	PPP2R2A	ENSG00000221914
1595	CYP51A1	ENSG00000001630
613	BCR	ENSG00000186716
10277	UBE4B	ENSG00000130939
26054	SENP6	ENSG00000112701
9453	GGPS1	ENSG00000152904
64746	ACBD3	ENSG00000182827
522	ATP5J	ENSG00000154723
10919	EHMT2	ENSG00000204371
5310	PKD1	ENSG00000008710
1445	CSK	ENSG00000103653
7374	UNG	ENSG00000076248
593	BCKDHA	ENSG00000248098
1454	CSNK1E	ENSG00000213923
7320	UBE2B	ENSG00000119048
11243	PMF1	ENSG00000160783
7083	TK1	ENSG00000167900
3164	NR4A1	ENSG00000123358
3297	HSF1	ENSG00000185122
2171	FABP5	ENSG00000164687
3093	UBE2K	ENSG00000078140
1861	TOR1A	ENSG00000136827
4147	MATN2	ENSG00000132561
3685	ITGAV	ENSG00000138448
5718	PSMD12	ENSG00000197170
2962	GTF2F1	ENSG00000125651
629	CFB	ENSG00000243649
399979	SNX19	ENSG00000120451
9794	MAML1	ENSG00000161021
9632	SEC24C	ENSG00000176986
5906	RAP1A	ENSG00000116473
6695	SPOCK1	ENSG00000152377
4601	MXI1	ENSG00000119950
84747	UNC119B	ENSG00000175970
35	ACADS	ENSG00000122971
9697	TRAM2	ENSG00000065308
865	CBFB	ENSG00000067955
79921	TCEAL4	ENSG00000133142
25782	RAB3GAP2	ENSG00000118873
9871	SEC24D	ENSG00000150961
12	SERPINA3	ENSG00000196136
54741	LEPROT	ENSG00000213625
4820	NKTR	ENSG00000114857
8754	ADAM9	ENSG00000168615
10007	GNPDA1	ENSG00000113552
8242	KDM5C	ENSG00000126012
6949	TCOF1	ENSG00000070814
9665	KIAA0430	ENSG00000166783
5997	RGS2	ENSG00000116741
3064	HTT	ENSG00000197386
10409	BASP1	ENSG00000176788
23761	PISD	ENSG00000241878
7071	KLF10	ENSG00000155090
55324	ABCF3	ENSG00000161204
4905	NSF	ENSG00000073969
10915	TCERG1	ENSG00000113649
10204	NUTF2	ENSG00000102898
10239	AP3S2	ENSG00000157823
6722	SRF	ENSG00000112658
833	CARS	ENSG00000110619
1278	COL1A2	ENSG00000164692
7073	TIAL1	ENSG00000151923
26121	PRPF31	ENSG00000105618
3429	IFI27	ENSG00000165949
7398	USP1	ENSG00000162607
2073	ERCC5	ENSG00000134899
23640	HSPBP1	ENSG00000133265
7266	DNAJC7	ENSG00000168259
9817	KEAP1	ENSG00000079999
10897	YIF1A	ENSG00000174851
2531	KDSR	ENSG00000119537
1660	DHX9	ENSG00000135829
3321	IGSF3	ENSG00000143061
2182	ACSL4	ENSG00000068366
7994	KAT6A	ENSG00000083168
5605	MAP2K2	ENSG00000126934
25874	MPC2	ENSG00000143158
4609	MYC	ENSG00000136997
5532	PPP3CB	ENSG00000107758
10237	SLC35B1	ENSG00000121073
1545	CYP1B1	ENSG00000138061
3423	IDS	ENSG00000010404
6764	ST5	ENSG00000166444
10613	ERLIN1	ENSG00000107566
1176	AP3S1	ENSG00000177879
4853	NOTCH2	ENSG00000134250
5359	PLSCR1	ENSG00000188313
1666	DECR1	ENSG00000104325
6256	RXRA	ENSG00000186350
1513	CTSK	ENSG00000143387
10444	ZER1	ENSG00000160445
2965	GTF2H1	ENSG00000110768
2065	ERBB3	ENSG00000065361
10014	HDAC5	ENSG00000108840
5530	PPP3CA	ENSG00000138814
11098	PRSS23	ENSG00000150687
9663	LPIN2	ENSG00000101577
8892	EIF2B2	ENSG00000119718
9879	DDX46	ENSG00000145833
53615	MBD3	ENSG00000071655
5209	PFKFB3	ENSG00000170525
5118	PCOLCE	ENSG00000106333
11044	PAPD7	ENSG00000112941
9318	COPS2	ENSG00000166200
8727	CTNNAL1	ENSG00000119326
11052	CPSF6	ENSG00000111605
4351	MPI	ENSG00000178802
3054	HCFC1	ENSG00000172534
10430	TMEM147	ENSG00000105677
10844	TUBGCP2	ENSG00000130640
28951	TRIB2	ENSG00000071575
9249	DHRS3	ENSG00000162496
5902	RANBP1	ENSG00000099901
8932	MBD2	ENSG00000134046
10939	AFG3L2	ENSG00000141385
5349	FXYD3	ENSG00000089356
8518	IKBKAP	ENSG00000070061
79065	ATG9A	ENSG00000198925
10450	PPIE	ENSG00000084072
6903	TBCC	ENSG00000124659
23644	EDC4	ENSG00000038358
6515	SLC2A3	ENSG00000059804
3300	DNAJB2	ENSG00000135924
34	ACADM	ENSG00000117054
9768	KIAA0101	ENSG00000166803
23650	TRIM29	ENSG00000137699
6629	SNRPB2	ENSG00000125870
6744	SSFA2	ENSG00000138434
6616	SNAP25	ENSG00000132639
7127	TNFAIP2	ENSG00000185215
5528	PPP2R5D	ENSG00000112640
1739	DLG1	ENSG00000075711
1400	CRMP1	ENSG00000072832
9275	BCL7B	ENSG00000106635
22877	MLXIP	ENSG00000175727
4292	MLH1	ENSG00000076242
10664	CTCF	ENSG00000102974
23760	PITPNB	ENSG00000180957
9806	SPOCK2	ENSG00000107742
5652	PRSS8	ENSG00000052344
4089	SMAD4	ENSG00000141646
2582	GALE	ENSG00000117308
5635	PRPSAP1	ENSG00000161542
3659	IRF1	ENSG00000125347
1719	DHFR	ENSG00000228716
8772	FADD	ENSG00000168040
25978	CHMP2B	ENSG00000083937
3156	HMGCR	ENSG00000113161
9255	AIMP1	ENSG00000164022
2764	GMFB	ENSG00000197045
5580	PRKCD	ENSG00000163932
8673	VAMP8	ENSG00000118640
8874	ARHGEF7	ENSG00000102606
9217	VAPB	ENSG00000124164
51232	CRIM1	ENSG00000150938
25949	SYF2	ENSG00000117614
2947	GSTM3	ENSG00000134202
4638	MYLK	ENSG00000065534
10445	MCRS1	ENSG00000187778
6782	HSPA13	ENSG00000155304
26097	CHTOP	ENSG00000160679
8658	TNKS	ENSG00000173273
11161	C14orf1	ENSG00000133935
402	ARL2	ENSG00000213465
6840	SVIL	ENSG00000197321
6634	SNRPD3	ENSG00000100028
4140	MARK3	ENSG00000075413
22839	DLGAP4	ENSG00000080845
1455	CSNK1G2	ENSG00000133275
1382	CRABP2	ENSG00000143320
55308	DDX19A	ENSG00000168872
2305	FOXM1	ENSG00000111206
10048	RANBP9	ENSG00000010017
4799	NFX1	ENSG00000086102
203	AK1	ENSG00000106992
7298	TYMS	ENSG00000176890
5164	PDK2	ENSG00000005882
6742	SSBP1	ENSG00000106028
51573	GDE1	ENSG00000006007
23484	LEPROTL1	ENSG00000104660
3664	IRF6	ENSG00000117595
6284	S100A13	ENSG00000189171
8204	NRIP1	ENSG00000180530
27336	HTATSF1	ENSG00000102241
102	ADAM10	ENSG00000137845
2990	GUSB	ENSG00000169919
9874	TLK1	ENSG00000198586
3340	NDST1	ENSG00000070614
2059	EPS8	ENSG00000151491
9282	MED14	ENSG00000180182
1503	CTPS1	ENSG00000171793
10463	SLC30A9	ENSG00000014824
2776	GNAQ	ENSG00000156052
4204	MECP2	ENSG00000169057
5352	PLOD2	ENSG00000152952
3661	IRF3	ENSG00000126456
6311	ATXN2	ENSG00000204842
55837	EAPP	ENSG00000129518
5054	SERPINE1	ENSG00000106366
10513	APPBP2	ENSG00000062725
11073	TOPBP1	ENSG00000163781
5440	POLR2K	ENSG00000147669
7844	RNF103	ENSG00000239305
3383	ICAM1	ENSG00000090339
8498	RANBP3	ENSG00000031823
403	ARL3	ENSG00000138175
8295	TRRAP	ENSG00000196367
7128	TNFAIP3	ENSG00000118503
4221	MEN1	ENSG00000133895
4893	NRAS	ENSG00000213281
6223	RPS19	ENSG00000105372
9772	TMEM94	ENSG00000177728
9926	LPGAT1	ENSG00000123684
322	APBB1	ENSG00000166313
64844	MARCH7	ENSG00000136536
7873	MANF	ENSG00000145050
9792	SERTAD2	ENSG00000179833
8799	PEX11B	ENSG00000131779
5699	PSMB10	ENSG00000205220
3709	ITPR2	ENSG00000123104
7456	WIPF1	ENSG00000115935
86	ACTL6A	ENSG00000136518
1948	EFNB2	ENSG00000125266
5604	MAP2K1	ENSG00000169032
467	ATF3	ENSG00000162772
8813	DPM1	ENSG00000000419
4008	LMO7	ENSG00000136153
6390	SDHB	ENSG00000117118
5921	RASA1	ENSG00000145715
2958	GTF2A2	ENSG00000140307
4864	NPC1	ENSG00000141458
2961	GTF2E2	ENSG00000197265
8731	RNMT	ENSG00000101654
558	AXL	ENSG00000167601
8743	TNFSF10	ENSG00000121858
29890	RBM15B	ENSG00000259956
6632	SNRPD1	ENSG00000167088
9263	STK17A	ENSG00000164543
9943	OXSR1	ENSG00000172939
649	BMP1	ENSG00000168487
7726	TRIM26	ENSG00000234127
8446	DUSP11	ENSG00000144048
10140	TOB1	ENSG00000141232
9133	CCNB2	ENSG00000157456
8349	HIST2H2BE	ENSG00000184678
2331	FMOD	ENSG00000122176
10282	BET1	ENSG00000105829
1947	EFNB1	ENSG00000090776
9692	KIAA0391	ENSG00000100890
790	CAD	ENSG00000084774
5770	PTPN1	ENSG00000196396
3485	IGFBP2	ENSG00000115457
26136	TES	ENSG00000135269
2673	GFPT1	ENSG00000198380
2308	FOXO1	ENSG00000150907
5430	POLR2A	ENSG00000181222
3978	LIG1	ENSG00000105486
4052	LTBP1	ENSG00000049323
11142	PKIG	ENSG00000168734
8974	P4HA2	ENSG00000072682
9322	TRIP10	ENSG00000125733
10682	EBP	ENSG00000147155
25804	LSM4	ENSG00000130520
5257	PHKB	ENSG00000102893
5567	PRKACB	ENSG00000142875
8503	PIK3R3	ENSG00000117461
6575	SLC20A2	ENSG00000168575
9101	USP8	ENSG00000138592
9452	ITM2A	ENSG00000078596
2634	GBP2	ENSG00000162645
7485	WRB	ENSG00000182093
24144	TFIP11	ENSG00000100109
9861	PSMD6	ENSG00000163636
23518	R3HDM1	ENSG00000048991
2817	GPC1	ENSG00000063660
25920	NELFB	ENSG00000188986
8625	RFXANK	ENSG00000064490
23224	SYNE2	ENSG00000054654
9475	ROCK2	ENSG00000134318
836	CASP3	ENSG00000164305
6786	STIM1	ENSG00000167323
2200	FBN1	ENSG00000166147
53	ACP2	ENSG00000134575
2354	FOSB	ENSG00000125740
901	CCNG2	ENSG00000138764
9780	PIEZO1	ENSG00000103335
3155	HMGCL	ENSG00000117305
6433	SFSWAP	ENSG00000061936
30836	DNTTIP2	ENSG00000067334
8036	SHOC2	ENSG00000108061
7750	ZMYM2	ENSG00000121741
27338	UBE2S	ENSG00000108106
5019	OXCT1	ENSG00000083720
51763	INPP5K	ENSG00000132376
23530	NNT	ENSG00000112992
4701	NDUFA7	ENSG00000267855
27347	STK39	ENSG00000198648
7867	MAPKAPK3	ENSG00000114738
5335	PLCG1	ENSG00000124181
1366	CLDN7	ENSG00000181885
9701	PPP6R2	ENSG00000100239
10162	LPCAT3	ENSG00000111684
3628	INPP1	ENSG00000151689
11346	SYNPO	ENSG00000171992
22908	SACM1L	ENSG00000211456
10427	SEC24B	ENSG00000138802
8192	CLPP	ENSG00000125656
6507	SLC1A3	ENSG00000079215
5566	PRKACA	ENSG00000072062
3689	ITGB2	ENSG00000160255
4363	ABCC1	ENSG00000103222
1627	DBN1	ENSG00000113758
10043	TOM1	ENSG00000100284
54838	WBP1L	ENSG00000166272
65123	INTS3	ENSG00000143624
4733	DRG1	ENSG00000185721
10617	STAMBP	ENSG00000124356
2548	GAA	ENSG00000171298
6894	TARBP1	ENSG00000059588
6760	SS18	ENSG00000141380
6924	TCEB3	ENSG00000011007
196	AHR	ENSG00000106546
4026	LPP	ENSG00000145012
6921	TCEB1	ENSG00000154582
291	SLC25A4	ENSG00000151729
6692	SPINT1	ENSG00000166145
4323	MMP14	ENSG00000157227
6845	VAMP7	ENSG00000124333
2542	SLC37A4	ENSG00000137700
2877	GPX2	ENSG00000176153
9648	GCC2	ENSG00000135968
183	AGT	ENSG00000135744
10907	TXNL4A	ENSG00000141759
2517	FUCA1	ENSG00000179163
4713	NDUFB7	ENSG00000099795
8148	TAF15	ENSG00000270647
4189	DNAJB9	ENSG00000128590
10928	RALBP1	ENSG00000017797
5106	PCK2	ENSG00000100889
5825	ABCD3	ENSG00000117528
79719	AAGAB	ENSG00000103591
3251	HPRT1	ENSG00000165704
7307	U2AF1	ENSG00000160201
3576	CXCL8	ENSG00000169429
9909	DENND4B	ENSG00000198837
5187	PER1	ENSG00000179094
2184	FAH	ENSG00000103876
6672	SP100	ENSG00000067066
54788	DNAJB12	ENSG00000148719
10775	POP4	ENSG00000105171
4938	OAS1	ENSG00000089127
991	CDC20	ENSG00000117399
9618	TRAF4	ENSG00000076604
528	ATP6V1C1	ENSG00000155097
5089	PBX2	ENSG00000204304
22918	CD93	ENSG00000125810
9267	CYTH1	ENSG00000108669
5519	PPP2R1B	ENSG00000137713
54541	DDIT4	ENSG00000168209
290	ANPEP	ENSG00000166825
9053	MAP7	ENSG00000135525
4817	NIT1	ENSG00000158793
8697	CDC23	ENSG00000094880
10497	UNC13B	ENSG00000198722
2050	EPHB4	ENSG00000196411
140885	SIRPA	ENSG00000198053
9672	SDC3	ENSG00000162512
1869	E2F1	ENSG00000101412
4927	NUP88	ENSG00000108559
1520	CTSS	ENSG00000163131
4683	NBN	ENSG00000104320
7466	WFS1	ENSG00000109501
976	ADGRE5	ENSG00000123146
2956	MSH6	ENSG00000116062
133	ADM	ENSG00000148926
9826	ARHGEF11	ENSG00000132694
9917	FAM20B	ENSG00000116199
6279	S100A8	ENSG00000143546
25843	MOB4	ENSG00000115540
287	ANK2	ENSG00000145362
2729	GCLC	ENSG00000001084
5326	PLAGL2	ENSG00000126003
51594	NBAS	ENSG00000151779
5300	PIN1	ENSG00000127445
1652	DDT	ENSG00000099977
8803	SUCLA2	ENSG00000136143
7525	YES1	ENSG00000176105
3099	HK2	ENSG00000159399
6662	SOX9	ENSG00000125398
27341	RRP7A	ENSG00000189306
10269	ZMPSTE24	ENSG00000084073
4729	NDUFV2	ENSG00000178127
2109	ETFB	ENSG00000105379
4668	NAGA	ENSG00000198951
2356	FPGS	ENSG00000136877
22903	BTBD3	ENSG00000132640
2995	GYPC	ENSG00000136732
3554	IL1R1	ENSG00000115594
2274	FHL2	ENSG00000115641
1429	CRYZ	ENSG00000116791
11329	STK38	ENSG00000112079
8038	ADAM12	ENSG00000148848
713	C1QB	ENSG00000173369
11065	UBE2C	ENSG00000175063
10565	ARFGEF1	ENSG00000066777
3059	HCLS1	ENSG00000180353
5780	PTPN9	ENSG00000169410
4594	MUT	ENSG00000146085
9551	ATP5J2	ENSG00000241468
23303	KIF13B	ENSG00000197892
5993	RFX5	ENSG00000143390
827	CAPN6	ENSG00000077274
2941	GSTA4	ENSG00000170899
8445	DYRK2	ENSG00000127334
4354	MPP1	ENSG00000130830
22836	RHOBTB3	ENSG00000164292
58487	CREBZF	ENSG00000137504
6477	SIAH1	ENSG00000196470
6596	HLTF	ENSG00000071794
9529	BAG5	ENSG00000166170
9915	ARNT2	ENSG00000172379
5996	RGS1	ENSG00000090104
5836	PYGL	ENSG00000100504
10948	STARD3	ENSG00000131748
730	C7	ENSG00000112936
2192	FBLN1	ENSG00000077942
57804	POLD4	ENSG00000175482
4017	LOXL2	ENSG00000134013
11075	STMN2	ENSG00000104435
51421	AMOTL2	ENSG00000114019
4209	MEF2D	ENSG00000116604
4055	LTBR	ENSG00000111321
3632	INPP5A	ENSG00000068383
10434	LYPLA1	ENSG00000120992
6776	STAT5A	ENSG00000126561
3612	IMPA1	ENSG00000133731
11319	ECD	ENSG00000122882
117178	SSX2IP	ENSG00000117155
6590	SLPI	ENSG00000124107
10535	RNASEH2A	ENSG00000104889
56951	C5orf15	ENSG00000113583
8260	NAA10	ENSG00000102030
9925	ZBTB5	ENSG00000168795
4597	MVD	ENSG00000167508
1535	CYBA	ENSG00000051523
5799	PTPRN2	ENSG00000155093
7390	UROS	ENSG00000188690
6157	RPL27A	ENSG00000166441
10401	PIAS3	ENSG00000131788
9788	MTSS1	ENSG00000170873
5796	PTPRK	ENSG00000152894
4719	NDUFS1	ENSG00000023228
3145	HMBS	ENSG00000256269
9189	ZBED1	ENSG00000214717
22856	CHSY1	ENSG00000131873
4814	NINJ1	ENSG00000131669
8914	TIMELESS	ENSG00000111602
6793	STK10	ENSG00000072786
9652	TTC37	ENSG00000198677
7158	TP53BP1	ENSG00000067369
22893	BAHD1	ENSG00000140320
717	C2	ENSG00000166278
10286	BCAS2	ENSG00000116752
6988	TCTA	ENSG00000145022
9138	ARHGEF1	ENSG00000076928
9060	PAPSS2	ENSG00000198682
9656	MDC1	ENSG00000137337
9647	PPM1F	ENSG00000100034
3607	FOXK2	ENSG00000141568
857	CAV1	ENSG00000105974
51363	CHST15	ENSG00000182022
8050	PDHX	ENSG00000110435
9903	KLHL21	ENSG00000162413
9900	SV2A	ENSG00000159164
7869	SEMA3B	ENSG00000012171
4643	MYO1E	ENSG00000157483
22796	COG2	ENSG00000135775
4087	SMAD2	ENSG00000175387
8453	CUL2	ENSG00000108094
29994	BAZ2B	ENSG00000123636
56998	CTNNBIP1	ENSG00000178585
9790	BMS1	ENSG00000165733
7058	THBS2	ENSG00000186340
7040	TGFB1	ENSG00000105329
3796	KIF2A	ENSG00000068796
10516	FBLN5	ENSG00000140092
27429	HTRA2	ENSG00000115317
6388	SDF2	ENSG00000132581
